C:\simulator car\pics\IMG\center_2023_05_12_13_28_53_968.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_53_968.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_53_968.jpg, -0.6684844, 1, 0, 23.47559
C:\simulator car\pics\IMG\center_2023_05_12_13_28_54_095.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_54_095.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_54_095.jpg, -0.283147, 1, 0, 24.69713
C:\simulator car\pics\IMG\center_2023_05_12_13_28_54_231.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_54_231.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_54_231.jpg, 0, 0.5927635, 0, 25.52679
C:\simulator car\pics\IMG\center_2023_05_12_13_28_54_362.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_54_362.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_54_362.jpg, 0, 0.9830692, 0, 26.63105
C:\simulator car\pics\IMG\center_2023_05_12_13_28_54_487.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_54_487.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_54_487.jpg, 0, 1, 0, 27.76035
C:\simulator car\pics\IMG\center_2023_05_12_13_28_54_622.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_54_622.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_54_622.jpg, 0.3988203, 1, 0, 28.89267
C:\simulator car\pics\IMG\center_2023_05_12_13_28_54_749.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_54_749.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_54_749.jpg, 0.01349999, 0.6146797, 0, 29.61548
C:\simulator car\pics\IMG\center_2023_05_12_13_28_54_876.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_54_876.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_54_876.jpg, 0, 0.2337538, 0, 29.78106
C:\simulator car\pics\IMG\center_2023_05_12_13_28_55_009.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_55_009.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_55_009.jpg, 0, 0, 0, 29.40802
C:\simulator car\pics\IMG\center_2023_05_12_13_28_55_139.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_55_139.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_55_139.jpg, 0, 0, 0, 28.99536
C:\simulator car\pics\IMG\center_2023_05_12_13_28_55_268.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_55_268.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_55_268.jpg, -0.3861879, 0, 0, 28.51391
C:\simulator car\pics\IMG\center_2023_05_12_13_28_55_393.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_55_393.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_55_393.jpg, -0.01056482, 0, 0, 28.16752
C:\simulator car\pics\IMG\center_2023_05_12_13_28_55_521.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_55_521.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_55_521.jpg, 0, 0, 0, 27.76776
C:\simulator car\pics\IMG\center_2023_05_12_13_28_55_650.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_55_650.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_55_650.jpg, 0, 0, 0, 27.43236
C:\simulator car\pics\IMG\center_2023_05_12_13_28_55_778.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_55_778.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_55_778.jpg, 0, 0, 0, 27.04828
C:\simulator car\pics\IMG\center_2023_05_12_13_28_55_903.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_55_903.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_55_903.jpg, 0, 0, 0, 26.72357
C:\simulator car\pics\IMG\center_2023_05_12_13_28_56_031.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_56_031.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_56_031.jpg, 0, 0, 0, 26.40356
C:\simulator car\pics\IMG\center_2023_05_12_13_28_56_155.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_56_155.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_56_155.jpg, 0, 0, 0, 26.08743
C:\simulator car\pics\IMG\center_2023_05_12_13_28_56_287.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_56_287.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_56_287.jpg, -0.393561, 0, 0, 25.58637
C:\simulator car\pics\IMG\center_2023_05_12_13_28_56_416.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_56_416.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_56_416.jpg, -0.003892198, 0, 0, 25.2767
C:\simulator car\pics\IMG\center_2023_05_12_13_28_56_549.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_56_549.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_56_549.jpg, 0, 0, 0, 24.91828
C:\simulator car\pics\IMG\center_2023_05_12_13_28_56_688.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_56_688.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_56_688.jpg, 0, 0, 0, 24.57006
C:\simulator car\pics\IMG\center_2023_05_12_13_28_56_819.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_56_819.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_56_819.jpg, 0, 0, 0, 24.22521
C:\simulator car\pics\IMG\center_2023_05_12_13_28_56_931.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_56_931.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_56_931.jpg, 0, 0, 0, 23.98292
C:\simulator car\pics\IMG\center_2023_05_12_13_28_57_050.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_57_050.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_57_050.jpg, 0, 0, 0, 23.69453
C:\simulator car\pics\IMG\center_2023_05_12_13_28_57_181.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_57_181.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_57_181.jpg, -0.1350288, 0, 0, 23.28817
C:\simulator car\pics\IMG\center_2023_05_12_13_28_57_310.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_57_310.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_57_310.jpg, 0, 0, 0, 23.0002
C:\simulator car\pics\IMG\center_2023_05_12_13_28_57_439.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_57_439.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_57_439.jpg, 0, 0, 0, 22.6768
C:\simulator car\pics\IMG\center_2023_05_12_13_28_57_564.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_57_564.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_57_564.jpg, 0, 0, 0, 22.40382
C:\simulator car\pics\IMG\center_2023_05_12_13_28_57_698.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_57_698.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_57_698.jpg, -0.1365531, 0, 0, 22.07699
C:\simulator car\pics\IMG\center_2023_05_12_13_28_57_826.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_57_826.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_57_826.jpg, -0.5232996, 0, 0, 21.60893
C:\simulator car\pics\IMG\center_2023_05_12_13_28_57_956.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_57_956.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_57_956.jpg, -0.1357098, 0, 0, 21.35669
C:\simulator car\pics\IMG\center_2023_05_12_13_28_58_089.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_58_089.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_58_089.jpg, 0, 0, 0, 21.05213
C:\simulator car\pics\IMG\center_2023_05_12_13_28_58_215.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_58_215.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_58_215.jpg, 0, 0, 0, 20.81008
C:\simulator car\pics\IMG\center_2023_05_12_13_28_58_350.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_58_350.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_58_350.jpg, 0, 0, 0, 20.40663
C:\simulator car\pics\IMG\center_2023_05_12_13_28_58_480.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_58_480.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_58_480.jpg, -0.3917619, 0, 0, 20.20097
C:\simulator car\pics\IMG\center_2023_05_12_13_28_58_613.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_58_613.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_58_613.jpg, 0, 0, 0, 19.99455
C:\simulator car\pics\IMG\center_2023_05_12_13_28_58_746.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_58_746.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_58_746.jpg, 0, 0, 0, 19.35498
C:\simulator car\pics\IMG\center_2023_05_12_13_28_58_880.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_58_880.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_58_880.jpg, 0, 0, 0, 19.46785
C:\simulator car\pics\IMG\center_2023_05_12_13_28_59_010.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_59_010.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_59_010.jpg, 0, 0.3919923, 0, 19.59727
C:\simulator car\pics\IMG\center_2023_05_12_13_28_59_141.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_59_141.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_59_141.jpg, 0, 0.7830111, 0, 20.24956
C:\simulator car\pics\IMG\center_2023_05_12_13_28_59_279.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_59_279.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_59_279.jpg, 0, 0.3707826, 0, 20.98193
C:\simulator car\pics\IMG\center_2023_05_12_13_28_59_407.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_59_407.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_59_407.jpg, 0, 0, 0, 20.89678
C:\simulator car\pics\IMG\center_2023_05_12_13_28_59_544.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_59_544.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_59_544.jpg, -0.4105908, 0, 0, 20.19893
C:\simulator car\pics\IMG\center_2023_05_12_13_28_59_675.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_59_675.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_59_675.jpg, -0.01930919, 0, 0, 19.92092
C:\simulator car\pics\IMG\center_2023_05_12_13_28_59_808.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_59_808.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_59_808.jpg, 0, 0, 0, 19.97832
C:\simulator car\pics\IMG\center_2023_05_12_13_28_59_940.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_28_59_940.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_28_59_940.jpg, 0, 0, 0, 19.32128
C:\simulator car\pics\IMG\center_2023_05_12_13_29_00_096.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_00_096.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_00_096.jpg, -0.2068896, 0, 0, 19.42447
C:\simulator car\pics\IMG\center_2023_05_12_13_29_00_213.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_00_213.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_00_213.jpg, -0.5604723, 0, 0, 19.0202
C:\simulator car\pics\IMG\center_2023_05_12_13_29_00_345.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_00_345.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_00_345.jpg, -0.1658025, 0, 0, 18.29944
C:\simulator car\pics\IMG\center_2023_05_12_13_29_00_477.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_00_477.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_00_477.jpg, 0, 0, 0, 18.05422
C:\simulator car\pics\IMG\center_2023_05_12_13_29_00_612.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_00_612.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_00_612.jpg, 0, 0, 0, 18.28668
C:\simulator car\pics\IMG\center_2023_05_12_13_29_00_743.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_00_743.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_00_743.jpg, 0, 0.3951396, 0, 18.12064
C:\simulator car\pics\IMG\center_2023_05_12_13_29_00_876.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_00_876.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_00_876.jpg, 0, 0.795027, 0, 18.94517
C:\simulator car\pics\IMG\center_2023_05_12_13_29_01_011.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_01_011.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_01_011.jpg, 0, 1, 0, 20.50232
C:\simulator car\pics\IMG\center_2023_05_12_13_29_01_147.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_01_147.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_01_147.jpg, 0, 0.848374, 0, 21.75073
C:\simulator car\pics\IMG\center_2023_05_12_13_29_01_271.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_01_271.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_01_271.jpg, 0, 0.4704442, 0, 22.33047
C:\simulator car\pics\IMG\center_2023_05_12_13_29_01_402.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_01_402.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_01_402.jpg, 0, 0.08046342, 0, 22.45811
C:\simulator car\pics\IMG\center_2023_05_12_13_29_01_533.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_01_533.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_01_533.jpg, -0.3960717, 0, 0, 22.11916
C:\simulator car\pics\IMG\center_2023_05_12_13_29_01_669.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_01_669.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_01_669.jpg, 0, 0, 0, 21.53957
C:\simulator car\pics\IMG\center_2023_05_12_13_29_01_806.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_01_806.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_01_806.jpg, 0, 0, 0, 21.51161
C:\simulator car\pics\IMG\center_2023_05_12_13_29_01_938.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_01_938.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_01_938.jpg, -0.1378074, 0, 0, 21.24887
C:\simulator car\pics\IMG\center_2023_05_12_13_29_02_071.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_02_071.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_02_071.jpg, -0.5351922, 0, 0, 20.49407
C:\simulator car\pics\IMG\center_2023_05_12_13_29_02_205.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_02_205.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_02_205.jpg, -0.1370397, 0, 0, 20.48631
C:\simulator car\pics\IMG\center_2023_05_12_13_29_02_340.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_02_340.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_02_340.jpg, 0, 0, 0, 19.845
C:\simulator car\pics\IMG\center_2023_05_12_13_29_02_471.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_02_471.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_02_471.jpg, 0, 0, 0, 19.59185
C:\simulator car\pics\IMG\center_2023_05_12_13_29_02_580.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_02_580.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_02_580.jpg, 0, 0, 0, 19.34054
C:\simulator car\pics\IMG\center_2023_05_12_13_29_02_725.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_02_725.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_02_725.jpg, 0, 0.4332834, 0, 19.93231
C:\simulator car\pics\IMG\center_2023_05_12_13_29_02_879.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_02_879.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_02_879.jpg, 0, 0, 0, 19.40451
C:\simulator car\pics\IMG\center_2023_05_12_13_29_03_007.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_03_007.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_03_007.jpg, 0, 0, 0, 19.47813
C:\simulator car\pics\IMG\center_2023_05_12_13_29_03_136.jpg, C:\simulator car\pics\IMG\left_2023_05_12_13_29_03_136.jpg, C:\simulator car\pics\IMG\right_2023_05_12_13_29_03_136.jpg, 0, 0.3874311, 0, 19.60324
